employee_id,salary,comp_band_min,comp_band_mid,comp_band_max,effective_date,change_reason
EMP-0561,102500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0561,106000,100000,114500,129500,2024-01-15,Annual Review
EMP-0561,109500,102000,117000,132000,2025-01-15,Annual Review
EMP-0562,76000,66000,77000,88000,2021-10-02,New Hire
EMP-0562,86000,81000,92500,104500,2023-07-02,Promotion
EMP-0562,93000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0562,96500,83500,95500,108000,2024-01-15,Annual Review
EMP-0562,100000,85000,97500,110000,2025-01-15,Annual Review
EMP-0563,134500,121500,141000,160000,2021-12-08,New Hire
EMP-0563,172000,172000,195500,220500,2023-08-04,Promotion
EMP-0563,183500,172000,195500,220500,2023-09-01,Market Adjustment
EMP-0563,189500,177500,202000,227500,2024-01-15,Annual Review
EMP-0563,196000,181000,206000,232000,2025-01-15,Annual Review
EMP-0564,113000,95500,110500,125000,2022-04-18,New Hire
EMP-0564,117500,99000,114000,129000,2023-01-15,Annual Review
EMP-0564,124000,99000,114000,129000,2023-09-01,Market Adjustment
EMP-0564,128000,102000,117500,133500,2024-01-15,Annual Review
EMP-0564,132000,104000,120000,136000,2025-01-15,Annual Review
EMP-0565,82500,68500,79000,89000,2021-08-28,New Hire
EMP-0565,96000,96000,111000,126500,2023-06-14,Promotion
EMP-0565,101000,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0565,104000,99000,114500,130500,2024-01-15,Annual Review
EMP-0565,108000,101000,117000,133000,2025-01-15,Annual Review
EMP-0566,114500,103000,118500,135000,2024-06-24,New Hire
EMP-0566,118500,105000,121000,138000,2025-01-15,Annual Review
EMP-0567,90500,80000,92000,104000,2025-02-18,New Hire
EMP-0568,77000,68500,79000,90000,2021-12-13,New Hire
EMP-0568,97000,97000,111000,125500,2023-08-07,Promotion
EMP-0568,104500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0568,108000,100000,114500,129500,2024-01-15,Annual Review
EMP-0568,111500,102000,117000,132000,2025-01-15,Annual Review
EMP-0569,140000,121500,141000,160000,2022-07-20,New Hire
EMP-0569,149000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0569,155000,129500,150000,170500,2024-01-15,Annual Review
EMP-0570,114000,97000,112000,127500,2021-06-11,New Hire
EMP-0570,117500,101000,117500,133500,2022-01-15,Annual Review
EMP-0570,121000,104500,121000,138000,2023-01-15,Annual Review
EMP-0571,73000,66000,76000,86000,2022-07-17,New Hire
EMP-0571,75500,68000,78500,89000,2023-01-15,Annual Review
EMP-0571,80500,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0571,83000,70000,81000,91500,2024-01-15,Annual Review
EMP-0572,77000,69000,80500,92000,2022-06-12,New Hire
EMP-0572,79500,71000,83000,95000,2023-01-15,Annual Review
EMP-0573,106500,90000,103000,116000,2021-07-31,New Hire
EMP-0573,110000,97000,111000,125500,2023-01-15,Annual Review
EMP-0574,68500,60500,69000,77500,2022-05-08,New Hire
EMP-0574,70500,62500,71000,80000,2023-01-15,Annual Review
EMP-0574,74000,62500,71000,80000,2023-09-01,Market Adjustment
EMP-0575,72500,63000,72500,82500,2021-03-21,New Hire
EMP-0575,75000,66000,76000,86000,2022-01-15,Annual Review
EMP-0576,106000,95500,110500,125000,2022-07-01,New Hire
EMP-0576,109500,99000,114000,129000,2023-01-15,Annual Review
EMP-0577,77500,68500,79000,90000,2021-02-18,New Hire
EMP-0577,80000,72000,83000,94000,2022-01-15,Annual Review
EMP-0577,83000,74000,85500,97000,2023-01-15,Annual Review
EMP-0577,89500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0577,92000,76500,88000,100000,2024-01-15,Annual Review
EMP-0578,109000,97000,112000,127500,2021-07-24,New Hire
EMP-0578,113000,104500,121000,138000,2023-01-15,Annual Review
EMP-0579,135000,121500,141000,160000,2022-09-15,New Hire
EMP-0579,142500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0580,112500,97000,112000,127500,2021-08-22,New Hire
EMP-0580,116000,104500,121000,138000,2023-01-15,Annual Review
EMP-0580,125000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0580,129500,108000,125000,142000,2024-01-15,Annual Review
EMP-0581,65500,57000,65500,73500,2022-09-24,New Hire
EMP-0582,128000,108000,125500,142500,2021-10-28,New Hire
EMP-0582,132500,117000,135500,154000,2023-01-15,Annual Review
EMP-0582,142000,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0582,147000,120500,139500,159000,2024-01-15,Annual Review
EMP-0583,106000,92500,106500,121500,2021-04-28,New Hire
EMP-0583,110000,96500,111500,127000,2022-01-15,Annual Review
EMP-0583,114000,100000,115000,131000,2023-01-15,Annual Review
EMP-0583,121000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0584,53000,48500,55000,61500,2021-10-31,New Hire
EMP-0585,103500,94000,107500,121500,2022-03-31,New Hire
EMP-0585,106500,97000,111000,125500,2023-01-15,Annual Review
EMP-0586,102000,86500,99500,112000,2022-05-12,New Hire
EMP-0586,105500,89500,102500,116000,2023-01-15,Annual Review
EMP-0586,111500,89500,102500,116000,2023-09-01,Market Adjustment
EMP-0587,79000,72000,83000,94000,2022-10-01,New Hire
EMP-0588,82500,69000,80500,92000,2022-04-11,New Hire
EMP-0588,85500,71000,83000,95000,2023-01-15,Annual Review
EMP-0589,76000,66000,76000,86000,2022-02-14,New Hire
EMP-0589,79000,68000,78500,89000,2023-01-15,Annual Review
EMP-0589,83500,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0590,135000,116000,134500,153000,2021-08-15,New Hire
EMP-0590,140500,125500,145500,165500,2023-01-15,Annual Review
EMP-0591,130000,111500,129000,146500,2022-04-30,New Hire
EMP-0591,134500,115000,133000,151500,2023-01-15,Annual Review
EMP-0591,143500,115000,133000,151500,2023-09-01,Market Adjustment
EMP-0591,148500,118500,137500,156500,2024-01-15,Annual Review
EMP-0592,106500,90000,103000,116000,2021-12-24,New Hire
EMP-0592,110000,97000,111000,125500,2023-01-15,Annual Review
EMP-0592,116000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0593,113500,95500,110500,125000,2022-02-28,New Hire
EMP-0593,117500,99000,114000,129000,2023-01-15,Annual Review
EMP-0594,98000,90000,103000,116000,2021-12-04,New Hire
EMP-0594,101000,97000,111000,125500,2023-01-15,Annual Review
EMP-0595,107500,90000,103000,116000,2021-11-16,New Hire
EMP-0595,111000,97000,111000,125500,2023-01-15,Annual Review
EMP-0595,117500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0595,122000,100000,114500,129500,2024-01-15,Annual Review
EMP-0596,80500,68500,79000,90000,2021-06-04,New Hire
EMP-0596,83000,72000,83000,94000,2022-01-15,Annual Review
EMP-0596,86000,74000,85500,97000,2023-01-15,Annual Review
EMP-0596,90500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0597,103000,94000,107500,121500,2022-12-26,New Hire
EMP-0598,82500,70500,81000,91500,2021-08-24,New Hire
EMP-0598,85500,76000,87500,99000,2023-01-15,Annual Review
EMP-0599,106500,94000,107500,121500,2022-11-09,New Hire
EMP-0599,113000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0599,117500,100000,114500,129500,2024-01-15,Annual Review
EMP-0600,108500,96500,111500,127000,2022-03-04,New Hire
EMP-0600,112500,100000,115000,131000,2023-01-15,Annual Review
EMP-0600,119500,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0600,124000,103000,118500,135000,2024-01-15,Annual Review
EMP-0601,182000,160000,182000,204000,2022-03-03,New Hire
EMP-0602,117500,101000,117500,133500,2022-06-22,New Hire
EMP-0602,121500,104500,121000,138000,2023-01-15,Annual Review
EMP-0602,130000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0602,134500,108000,125000,142000,2024-01-15,Annual Review
EMP-0602,140000,110000,127500,145000,2025-01-15,Annual Review
EMP-0603,143500,121500,141000,160000,2022-01-31,New Hire
EMP-0603,148500,125500,145500,165500,2023-01-15,Annual Review
EMP-0603,158500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0603,163500,129500,150000,170500,2024-01-15,Annual Review
EMP-0603,168500,132000,153000,174000,2025-01-15,Annual Review
EMP-0604,178500,160000,182000,204000,2022-06-26,New Hire
EMP-0604,185000,165500,188000,211000,2023-01-15,Annual Review
EMP-0604,198500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0604,206000,170500,194000,217500,2024-01-15,Annual Review
